Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,Mz_L1   
        0.398, -0.00214335857891, 0.21608568728, 0.206360369921, -179.617294312, -242.927017212, 5330.03076172, -4.60937786102, 9.19857978821
        0.399, -0.00214853766374, 0.215295836329, 0.207758843899, -180.09916687, -242.987991333, 5325.28369141, -4.64875173569, 9.18420886993
          0.4, -0.00214698235504, 0.214500263333, 0.209130212665, -180.570663452, -243.029785156, 5320.53710938, -4.68734645844, 9.16921901703
        0.401, -0.00213893223554, 0.213701695204, 0.210473999381, -181.003768921, -243.052612305, 5315.79785156, -4.72515296936, 9.15362453461
        0.402, -0.00212480127811, 0.212902694941, 0.211789861321, -181.37298584, -243.056732178, 5311.07080078, -4.76216459274, 9.13743782043
        0.403, -0.00210515642539, 0.212105646729, 0.213077545166, -181.655822754, -243.04246521, 5306.35986328, -4.79837703705, 9.12067508698
        0.404, -0.00208069407381, 0.211312770844, 0.214336901903, -181.833312988, -243.010177612, 5301.66845703, -4.83378839493, 9.10335159302
        0.405, -0.00205221353099, 0.210526093841, 0.215567916632, -181.890441895, -242.960250854, 5296.99804688, -4.86839818954, 9.08548545837
        0.406, -0.00202058814466, 0.20974740386, 0.216770604253, -181.816268921, -242.893173218, 5292.35107422, -4.90220928192, 9.06709384918
        0.407, -0.00198673736304, 0.208978354931, 0.217945128679, -181.604125977, -242.809387207, 5287.72705078, -4.93522453308, 9.04819583893
        0.408, -0.00195159751456, 0.20822031796, 0.219091683626, -181.251556396, -242.709442139, 5283.12695312, -4.9674487114, 9.02881336212
        0.409, -0.00191609410103, 0.207474499941, 0.220210552216, -180.760116577, -242.593856812, 5278.54931641, -4.99888849258,  9.0089673996
         0.41, -0.00188111665193, 0.206741884351, 0.221302047372, -180.135253906, -242.463195801, 5273.99365234, -5.02955102921, 8.98867988586
        0.411, -0.00184749427717, 0.206023290753, 0.222366556525, -179.38583374, -242.31803894, 5269.45751953, -5.05944442749, 8.96797466278
        0.412, -0.00181597541086, 0.205319315195, 0.223404511809, -178.523757935, -242.158996582, 5264.94042969, -5.08857774734, 8.94687652588
        0.413, -0.00178721046541, 0.204630419612, 0.224416330457, -177.56350708, -241.986633301, 5260.43896484, -5.11696004868, 8.92540931702
        0.414, -0.0017617380945, 0.203956872225, 0.225402519107, -176.52154541, -241.801559448, 5255.95117188, -5.1446018219,  8.9035987854
        0.415, -0.0017399758799, 0.203298807144, 0.226363554597, -175.415771484, -241.604385376, 5251.47509766, -5.17151355743, 8.88146972656
        0.416, -0.00172221392859, 0.202656239271, 0.227299943566, -174.264953613, -241.395690918, 5247.00830078, -5.19770526886, 8.85904693604
        0.417, -0.00170861324295, 0.202029079199, 0.228212177753, -173.088104248, -241.176040649, 5242.54736328, -5.22318792343, 8.83635616302
        0.418, -0.00169920769986, 0.20141710341,  0.2291007936, -171.903991699, -240.946014404, 5238.09082031, -5.2479724884, 8.81342029572
        0.419, -0.00169390940573, 0.200820058584, 0.229966267943, -170.730575562, -240.70614624, 5233.63623047, -5.27206945419, 8.79026222229
         0.42, -0.00169251288753, 0.200296238065, 0.230812177062, -169.584564209, -240.457244873, 5229.18017578, -5.29558181763, 8.76689434052
        0.421, -0.00169472384732, 0.199727907777, 0.231632828712, -168.480880737, -240.200454712, 5224.72216797, -5.31832504272, 8.74341106415
        0.422, -0.00170014705509, 0.199173286557, 0.232431784272, -167.43258667, -239.935333252, 5220.25976562, -5.34041309357,  8.7197675705
        0.423, -0.00170831906144, 0.198631897569, 0.233209520578,  -166.4503479, -239.662307739, 5215.79052734, -5.36185503006, 8.69598388672
        0.424, -0.00171872053761, 0.198103263974, 0.233966484666, -165.542388916, -239.381851196, 5211.31347656, -5.3826622963, 8.67207431793
        0.425, -0.00173079408705, 0.197586864233, 0.234703078866, -164.714370728, -239.094329834, 5206.82714844, -5.40284347534,  8.6480550766
        0.426, -0.00174395751674, 0.197141811252, 0.235422864556, -163.969299316, -238.800430298, 5202.33007812, -5.42250299454, 8.62392807007
        0.427, -0.0017576381797,  0.1966483742, 0.236119925976, -163.307556152, -238.501159668, 5197.82128906, -5.44145202637,  8.5997800827
        0.428, -0.00177126470953, 0.196165680885, 0.236797764897, -162.727218628, -238.195907593, 5193.30029297, -5.45980358124, 8.57555770874
        0.429, -0.00178429891821, 0.19569323957, 0.237456768751, -162.223953247, -237.884979248, 5188.76611328, -5.47756719589,  8.5512676239
         0.43, -0.00179624545854, 0.195230618119, 0.238097265363, -161.791503906, -237.568664551, 5184.21826172, -5.4947514534, 8.52691841125
        0.431, -0.00180665950757, 0.19483743608, 0.238722741604, -161.421768188, -237.247497559, 5179.65576172, -5.51145839691, 8.50250339508
        0.432, -0.00181517342571, 0.194393113256, 0.239327117801, -161.105224609, -236.922424316, 5175.07958984, -5.52749824524, 8.47810649872
        0.433, -0.0018214789452, 0.193957358599, 0.239913880825, -160.831314087, -236.592712402, 5170.48876953, -5.54298353195, 8.45366477966
        0.434, -0.00182534928899, 0.193529784679, 0.240483313799, -160.588684082, -236.258575439, 5165.88378906, -5.55792188644, 8.42918205261
        0.435, -0.00182663684245, 0.19311003387, 0.241035684943, -160.365646362, -235.920227051, 5161.26464844, -5.57232141495, 8.40466308594
        0.436, -0.00182526907884, 0.192764744163, 0.241574749351, -160.150436401, -235.579406738, 5156.63085938, -5.58628416061, 8.38014984131
        0.437, -0.00182126590516, 0.192359656096, 0.242093592882, -159.931640625, -235.234573364, 5151.98388672, -5.59961414337, 8.35562229156
        0.438, -0.00181470613461, 0.191961407661, 0.242596119642, -159.698425293, -234.886077881, 5147.32373047, -5.61242866516, 8.33106613159
        0.439, -0.00180574099068, 0.191569730639, 0.243082478642, -159.44090271, -234.534118652, 5142.65136719, -5.62473249435, 8.30648517609
