time,latitude,longitude,throttle,gear,speed_kmh,rpm
58.1,33.622653117,72.955963858,0.0,1,0.0,1500
58.2,33.622653117,72.955963858,0.0,1,0.0,1500
58.3,33.622653117,72.955963858,0.0,1,0.0,1500
58.4,33.622653117,72.955963858,0.0,1,0.0,1500
58.5,33.622653117,72.955963858,0.0,1,0.0,1500
58.6,33.622653117,72.955963858,0.0,1,0.0,1500
58.7,33.622653117,72.955963858,0.0,1,0.0,1500
58.8,33.622653117,72.955963858,0.0,1,0.0,1500
58.9,33.622653117,72.955963858,0.0,1,0.0,1500
59.0,33.622653117,72.955963858,0.0,1,0.0,1500
59.1,33.622653117,72.955963858,0.0,1,0.0,1500
59.2,33.622653117,72.955963858,0.0,1,0.0,1500
59.3,33.622653117,72.955963858,0.0,1,0.0,1500
59.4,33.622653117,72.955963858,0.0,1,0.0,1500
59.5,33.622653117,72.955963858,0.0,1,0.0,1500
59.6,33.622653117,72.955963858,0.0,1,0.0,1500
59.7,33.622653117,72.955963858,0.0,1,0.0,1500
59.8,33.622653117,72.955963858,0.0,1,0.0,1500
59.9,33.622653117,72.955963858,0.0,1,0.0,1500
60.0,33.622653117,72.955963858,0.0,1,0.0,1500
60.1,33.622653117,72.955963858,0.0,1,0.0,1500
60.2,33.622653117,72.955963858,0.0,1,0.0,1500
60.3,33.622653117,72.955963858,0.0,1,0.0,1500
60.4,33.622653117,72.955963858,0.0,1,0.0,1500
60.5,33.622653117,72.955963858,0.0,1,0.0,1500
60.6,33.622653117,72.955963858,0.0,1,0.0,1500
60.7,33.622653117,72.955963858,0.0,1,0.0,1500
60.8,33.622653117,72.955963858,0.0,1,0.0,1500
60.9,33.622653117,72.955963858,0.0,1,0.0,1500
61.0,33.622653117,72.955963858,0.0,1,0.0,1500
61.1,33.622653117,72.955963858,0.0,1,0.0,1500
61.2,33.622653117,72.955963858,0.0,1,0.0,1500
61.3,33.622653117,72.955963858,0.0,1,0.0,1500
61.4,33.622653117,72.955963858,0.0,1,0.0,1500
61.5,33.622653117,72.955963858,0.0,1,0.0,1500
61.6,33.622653117,72.955963858,0.0,1,0.0,1500
61.7,33.622653117,72.955963858,0.0,1,0.0,1500
61.8,33.622653117,72.955963858,0.0,1,0.0,1500
61.9,33.622653117,72.955963858,0.0,1,0.0,1500
62.0,33.622653117,72.955963858,0.0,1,0.0,1500
62.1,33.622653117,72.955963858,0.0,1,0.0,1500
62.2,33.622653117,72.955963858,0.0,1,0.0,1500
62.3,33.622653117,72.955963858,0.0,1,0.0,1500
62.4,33.622653117,72.955963858,0.0,1,0.0,1500
62.5,33.622653117,72.955963858,0.0,1,0.0,1500
62.6,33.622653117,72.955963858,0.0,1,0.0,1500
62.7,33.622653117,72.955963858,0.0,1,0.0,1500
62.8,33.622653117,72.955963858,0.0,1,0.0,1500
62.9,33.622653117,72.955963858,0.0,1,0.0,1500
