type,latitude,longitude,left_latitude,left_longitude,right_latitude,right_longitude,node_0_latitude,node_0_longitude,node_1_latitude,node_1_longitude,node_2_latitude,node_2_longitude,node_3_latitude,node_3_longitude,node_4_latitude,node_4_longitude,node_5_latitude,node_5_longitude,node_6_latitude,node_6_longitude,node_7_latitude,node_7_longitude,node_8_latitude,node_8_longitude,node_9_latitude,node_9_longitude
1455,25.48993423,51.45476872,25.48988054229292,51.45476272992099,25.489987917706838,51.45477471008435,25.489889490244114,51.454763728267125,25.489898438195308,51.4547647266134,25.48990738614649,51.45476572495983,25.489916334097668,51.4547667233064,25.489925282048837,51.45476772165313,25.489943177951154,51.454769718347016,25.489952125902303,51.454770716694185,25.489961073853447,51.4547717150415,25.489970021804584,51.45477271338897,25.489978969755715,51.454773711736586
1456,25.48993333,51.45477862,25.48987964557282,51.454772593951255,25.489987014426937,51.45478464605414,25.489888592977366,51.45477359829234,25.48989754038191,51.45477460263357,25.48990648778644,51.454775606974955,25.48991543519097,51.45477661131649,25.489924382595483,51.45477761565817,25.489942277404506,51.45477962434198,25.48995122480901,51.45478062868411,25.4899601722135,51.45478163302639,25.489969119617985,51.45478263736882,25.489978067022466,51.4547836417114
1457,25.48993242,51.45478851,25.489878735572812,51.454782483951334,25.489986104426944,51.45479453605406,25.48988768297736,51.454783488292406,25.489896630381903,51.45478449263363,25.489905577786434,51.454785496975,25.48991452519097,51.45478650131651,25.489923472595482,51.45478750565819,25.489941367404505,51.454789514341975,25.489950314809008,51.45479051868409,25.4899592622135,51.45479152302636,25.489968209617988,51.454792527368774,25.489977157022466,51.45479353171134
1458,25.48993152,51.45479841,25.489877832565515,51.45479241692334,25.48998520743424,51.454804403082015,25.489886780471277,51.45479341576908,25.48989572837704,51.454794414614966,25.489904676282787,51.454795413461,25.48991362418853,51.45479641230719,25.48992257209427,51.45479741115352,25.489940467905726,51.45479940884663,25.489949415811445,51.45480040769341,25.48995836371715,51.45480140654034,25.489967311622856,51.45480240538742,25.489976259528554,51.45480340423464
1459,25.48993062,51.4548083,25.48987693556982,51.45480227398414,25.489984304429928,51.45481432602125,25.489885882974864,51.454803278319744,25.48989483037991,51.454804282655495,25.48990377778494,51.454805286991395,25.489912725189967,51.45480629132745,25.48992167259498,51.45480729566365,25.489939567405003,51.4548093043365,25.489948514810003,51.45481030867315,25.489957462214996,51.454811313009955,25.48996640961998,51.45481231734691,25.489975357024957,51.454813321684
1460,25.48992971,51.4548182,25.489876025569817,51.45481217398424,25.489983394429938,51.454824226021145,25.489884972974863,51.454813178319824,25.489893920379906,51.45481418265556,25.489902867784938,51.454815186991446,25.489911815189966,51.45481619132748,25.489920762594984,51.454817195663665,25.489938657405006,51.45481920433649,25.489947604810006,51.45482020867312,25.489956552215,51.4548212130099,25.489965499619988,51.45482221734683,25.489974447024963,51.45482322168392
1461,25.48992881,51.45482809,25.489875125569814,51.45482206398433,25.489982494429942,51.45483411602106,25.48988407297486,51.454823068319904,25.489893020379903,51.45482407265562,25.489901967784935,51.45482507699149,25.489910915189967,51.45482608132751,25.489919862594984,51.45482708566368,25.489937757405006,51.45482909433647,25.489946704810006,51.45483009867309,25.489955652215002,51.45483110300986,25.489964599619988,51.454832107346775,25.489973547024967,51.45483311168384
1462,25.4899279,51.45483799,25.48987420930456,51.454832032884894,25.489981590695205,51.45484394712043,25.489883157753816,51.454833025737045,25.489892106203065,51.45483401858934,25.48990105465231,51.45483501144178,25.48991000310155,51.45483600429437,25.489918951550777,51.45483699714712,25.489936848449215,51.45483898285303,25.48994579689843,51.45483997570622,25.489954745347628,51.45484096855955,25.48996369379683,51.454841961413024,25.489972642246016,51.45484295426665
1463,25.48992702,51.45484789,25.48987331461354,51.45484209769146,25.489980725386236,51.454853682313725,25.489882265511294,51.454843063075856,25.489891216409053,51.4548440284604,25.489900167306796,51.454844993845086,25.48990911820454,51.454845959229914,25.489918069102274,51.454846924614884,25.489935970897726,51.45484885538526,25.489944921795438,51.45484982077067,25.489953872693143,51.454850786156214,25.48996282359085,51.45485175154191,25.489971774488545,51.454852716927746
1464,25.48992616,51.45485779,25.48987245172415,51.45485203066548,25.489979868275622,51.45486354933967,25.489881403103475,51.45485299055421,25.489890354482792,51.45485395044308,25.489899305862103,51.454854910332095,25.489908257241407,51.45485587022125,25.489917208620703,51.45485683011056,25.489935111379285,51.45485874988959,25.489944062758564,51.45485970977932,25.489953014137832,51.45486066966919,25.489961965517104,51.454861629559204,25.489970916896365,51.45486258944937
1465,25.48992529,51.45486769,25.48987158172415,51.454861930665565,25.489978998275625,51.454873449339594,25.48988053310347,51.45486289055428,25.48988948448279,51.45486385044314,25.4898984358621,51.45486481033214,25.489907387241406,51.45486577022128,25.489916338620706,51.454866730110574,25.489934241379284,51.454868649889576,25.489943192758567,51.454869609779294,25.489952144137835,51.454870569669154,25.489961095517106,51.454871529559156,25.48997004689637,51.4548724894493
1466,25.48992443,51.45487759,25.48987071885064,51.4548718636485,25.489978141149134,51.45488331635663,25.48987967070888,51.45487281804006,25.489888622567115,51.45487377243176,25.489897574425346,51.45487472682361,25.48990652628357,51.4548756812156,25.489915478141786,51.454876635607725,25.489933381858197,51.454878544392415,25.4899423337164,51.45487949878497,25.48995128557459,51.45488045317767,25.48996023743278,51.45488140757051,25.489969189290957,51.4548823619635
1467,25.48992357,51.45488749,25.489869850325576,51.454881862649515,25.489977289674204,51.45489311735551,25.48987880360466,51.454882800540915,25.489887756883743,51.45488373843246,25.48989671016281,51.45488467632413,25.48990566344188,51.45488561421594,25.48991461672094,51.4548865521079,25.489932523279045,51.454888427892236,25.48994147655809,51.45488936578462,25.489950429837126,51.454890303677125,25.489959383116158,51.45489124156978,25.489968336395183,51.45489217946258
1468,25.48992274,51.45489739,25.489869011717406,51.45489186443155,25.489976468282382,51.454902915573385,25.489877966431184,51.454892785359284,25.48988692114496,51.45489370628715,25.48989587585873,51.45489462721516,25.489904830572492,51.454895548143305,25.489913785286248,51.454896469071585,25.489931694713743,51.454898310928556,25.48994064942748,51.454899231857254,25.489949604141216,51.45490015278608,25.489958558854944,51.45490107371504,25.489967513568665,51.454901994644146
1469,25.48992191,51.4549073,25.489868178958567,51.454901807454405,25.489975641041227,51.45491279255051,25.489877134132147,51.45490272287833,25.48988608930573,51.45490363830239,25.489895044479308,51.454904553726585,25.489903999652878,51.45490546915092,25.48991295482644,51.454906384575395,25.48993086517355,51.454908215424744,25.489939820347097,51.45490913084962,25.489948775520638,51.45491004627464,25.489957730694176,51.45491096169979,25.489966685867703,51.45491187712508
1470,25.48992109,51.4549172,25.48986735918897,51.45491170468889,25.489974820810822,51.454922695316014,25.48987631432415,51.45491262057374,25.489885269459336,51.45491353645871,25.489894224594508,51.454914452343836,25.48990317972968,51.45491536822908,25.489912134864838,51.45491628411447,25.48993004513515,51.45491811588566,25.489939000270294,51.45491903177146,25.489947955405437,51.45491994765739,25.489956910540574,51.454920863543464,25.489965865675703,51.454921779429675
1471,25.48992026,51.4549271,25.489866531717404,51.45492157443178,25.489973988282397,51.45493262557316,25.48987548643118,51.454922495359476,25.48988444114496,51.45492341628731,25.489893395858726,51.454924337215274,25.489902350572493,51.45492525814338,25.48991130528625,51.45492617907162,25.489929214713747,51.45492802092851,25.48993816942749,51.454928941857176,25.489947124141224,51.45492986278596,25.489956078854956,51.45493078371489,25.489965033568676,51.454931704643954
1472,25.48991943,51.45493701,25.4898657017174,51.45493148443184,25.489973158282393,51.45494253557311,25.489874656431176,51.45493240535952,25.489883611144958,51.454933326287346,25.48989256585872,51.454934247215306,25.489901520572488,51.4549351681434,25.489910475286244,51.45493608907163,25.489928384713746,51.454937930928516,25.489937339427488,51.45493885185716,25.489946294141223,51.45493977278594,25.48995524885495,51.45494069371486,25.489964203568675,51.454941614643914
1473,25.4899186,51.45494691,25.48986487171739,51.45494138443193,25.4899723282824,51.45495243557299,25.48987382643117,51.4549423053596,25.48988278114495,51.45494322628741,25.48989173585872,51.45494414721535,25.489900690572483,51.454945068143424,25.489909645286243,51.45494598907164,25.48992755471374,51.45494783092848,25.489936509427487,51.45494875185711,25.489945464141222,51.45494967278588,25.489954418854957,51.454950593714784,25.489963373568678,51.45495151464382
1474,25.48991777,51.45495682,25.489864041717386,51.45495129443202,25.489971498282408,51.45496234557292,25.489872996431167,51.454952215359675,25.48988195114495,51.454953136287465,25.489890905858722,51.454954057215396,25.48989986057249,51.454954978143455,25.48990881528625,51.454955899071656,25.489926724713747,51.45495774092848,25.489935679427493,51.45495866185709,25.489944634141228,51.45495958278584,25.48995358885496,51.45496050371473,25.489962543568687,51.45496142464376
1475,25.48991694,51.45496672,25.48986321194918,51.45496119166661,25.489970668050614,51.45497224833834,25.48987216662433,51.45496211305517,25.489881121299476,51.454963034443864,25.489890075974614,51.45496395583269,25.489899030649752,51.454964877221656,25.489907985324876,51.454965798610765,25.489925894675117,51.45496764138939,25.489934849350227,51.4549685627789,25.48994380402533,51.45496948416855,25.489952758700433,51.45497040555835,25.48996171337552,51.45497132694828
1476,25.48991611,51.45497662,25.48986238171738,51.454971094432175,25.48996983828241,51.45498214557276,25.48987133643116,51.4549720153598,25.489880291144942,51.45497293628757,25.48988924585871,51.454973857215464,25.489898200572483,51.45497477814351,25.48990715528624,51.45497569907168,25.48992506471375,51.454977540928446,25.48993401942749,51.45497846185704,25.48994297414123,51.45497938278576,25.48995192885496,51.45498030371462,25.48996088356869,51.45498122464362
1477,25.48991528,51.45498653,25.489861548958547,51.454981037455035,25.48996901104126,51.45499202254988,25.489870504132135,51.45498195287885,25.489879459305723,51.45498286830281,25.4898884144793,51.4549837837269,25.489897369652876,51.45498469915113,25.489906324826443,51.4549856145755,25.48992423517356,51.45498744542464,25.489933190347113,51.45498836084941,25.489942145520658,51.454989276274326,25.4899511006942,51.45499019169937,25.48996005586773,51.454991107124556
1478,25.48991446,51.45499643,25.48986072644526,51.45499096771381,25.48996819355454,51.45500189229108,25.48986968203773,51.454991878094496,25.4898786376302,51.45499278847533,25.489887593222655,51.45499369885629,25.489896548815107,51.454994609237396,25.48990550440756,51.45499551961863,25.489923415592433,51.45499734038151,25.48993237118487,51.454998250763154,25.489941326777295,51.45499916114493,25.489950282369715,51.455000071526854,25.48995923796213,51.4550009819089
1479,25.48991364,51.45500633,25.489859908958543,51.45500083745515,25.489967371041264,51.45501182254977,25.489868864132127,51.45500175287896,25.489877819305715,51.455002668302896,25.489886774479295,51.45500358372696,25.489895729652872,51.45500449915118,25.48990468482644,51.455005414575524,25.489922595173557,51.455007245424625,25.489931550347112,51.45500816084938,25.489940505520657,51.45500907627428,25.4899494606942,51.455009991699306,25.489958415867733,51.45501090712447
1480,25.48991281,51.45501624,25.489859076215673,51.45501078048641,25.489966543784124,51.45502169951847,25.48986803184641,51.45501169040501,25.48987698747714,51.455012600323734,25.48988594310786,51.455013510242594,25.489894898738577,51.455014420161596,25.48990385436929,51.45501533008073,25.4899217656307,51.45501714991941,25.489930721261395,51.45501805983894,25.489939676892085,51.45501896975862,25.48994863252277,51.45501987967843,25.489957588153445,51.45502078959838
1481,25.489912,51.45502614,25.489858260785503,51.45502074648164,25.489965739214302,51.4550315335232,25.489867217321265,51.45502164540103,25.489876173857027,51.455022544320556,25.48988513039278,51.455023443240215,25.489894086928526,51.455024342160016,25.489903043464263,51.45502524107994,25.48992095653573,51.4550270389202,25.48992991307146,51.45502793784053,25.489938869607172,51.455028836760995,25.489947826142892,51.4550297356816,25.4899567826786,51.45503063460232
1482,25.48991119,51.45503605,25.489857447874943,51.45503069219233,25.489964932124863,51.45504140781246,25.4898664048958,51.455031585159944,25.48987536191665,51.45503247812769,25.489884318937495,51.455033371095574,25.489893275958334,51.45503426406358,25.48990223297917,51.45503515703172,25.48992014702082,51.45503694296841,25.489929104041643,51.455037835936956,25.489938061062453,51.455038728905635,25.489947018083264,51.45503962187444,25.48995597510406,51.45504051484338
1483,25.48991039,51.45504596,25.48985664541711,51.45504063253629,25.489964134582692,51.45505128746847,25.4898656028476,51.45504152044658,25.48987456027809,51.455042408356995,25.489883517708577,51.45504329626755,25.489892475139055,51.455044184178234,25.48990143256953,51.45504507208905,25.489919347430458,51.45504684791108,25.489928304860918,51.45504773582229,25.489937262291367,51.45504862373364,25.48994621972182,51.45504951164512,25.489955177152254,51.45505039955673
1484,25.48990959,51.45505586,25.489855845417107,51.45505053253638,25.4899633345827,51.45506118746839,25.4898648028476,51.45505142044666,25.48987376027809,51.45505230835706,25.489882717708575,51.45505319626759,25.489891675139056,51.455054084178265,25.489900632569526,51.455054972089066,25.489918547430463,51.45505674791107,25.489927504860923,51.455057635822264,25.489936462291375,51.4550585237336,25.48994541972182,51.45505941164506,25.489954377152262,51.455060299556656
1485,25.48990879,51.45506577,25.48985504520168,51.455060445204374,25.48996253479813,51.45507109480039,25.489864002668078,51.455061332669985,25.489872960134473,51.45506222013572,25.489881917600865,51.455063107601596,25.489890875067246,51.45506399506759,25.489899832533624,51.45506488253373,25.489917747466365,51.4550666574664,25.48992670493273,51.45506754493294,25.489935662399084,51.4550684323996,25.48994461986544,51.455069319866396,25.489953577331786,51.45507020733333
1486,25.48990799,51.45507568,25.489854242755875,51.455070385589195,25.489961737243934,51.45508097441554,25.48986320062991,51.45507126799067,25.489872158503935,51.45507215039227,25.489881116377962,51.455073032794004,25.489890074251978,51.45507391519587,25.48989903212599,51.45507479759787,25.489916947873997,51.45507656240226,25.489925905748,51.45507744480465,25.489934863621986,51.45507832720718,25.489943821495977,51.455079209609835,25.489952779369954,51.455080092012615
1487,25.4899072,51.45508558,25.489853450113824,51.45508031861078,25.489960949885987,51.455090841393925,25.4898624084282,51.45508119550866,25.48987136674257,51.45508207240666,25.489880325056934,51.4550829493048,25.489889283371294,51.45508382620307,25.489898241685648,51.45508470310147,25.489916158314344,51.45508645689867,25.489925116628683,51.45508733379746,25.489934074943015,51.455088210696374,25.489943033257347,51.455089087595425,25.48995199157167,51.45508996449461
1488,25.48990641,51.45509549,25.489852659903683,51.45509023124622,25.48996016009613,51.45510074875849,25.489861618253077,51.45509110770485,25.489870576602478,51.455091984163616,25.48987953495186,51.45509286062252,25.489888493301248,51.45509373708155,25.489897451650624,51.45509461354071,25.489915368349365,51.45509636645942,25.48992432669873,51.455097242918974,25.489933285048085,51.45509811937866,25.489942243397437,51.45509899583847,25.489951201746788,51.45509987229841
1489,25.48990562,51.4551054,25.489851869903678,51.45510014124629,25.489959370096134,51.45511065875841,25.48986082825308,51.45510101770492,25.489869786602473,51.455101894163676,25.489878744951863,51.45510277062255,25.48988770330125,51.45510364708157,25.489896661650626,51.45510452354072,25.489914578349364,51.45510627645941,25.489923536698733,51.45510715291895,25.489932495048087,51.45510802937862,25.489941453397442,51.455108905838415,25.48995041174679,51.45510978229835
1490,25.48990483,51.45511531,25.489851080113816,51.455110048611,25.489958579886004,51.45512057139371,25.48986003842819,51.45511092550883,25.489868996742565,51.455111802406805,25.48987795505693,51.45511267930491,25.489886913371297,51.45511355620314,25.48989587168565,51.45511443310151,25.48991378831435,51.45511618689862,25.48992274662869,51.455117063797374,25.489931704943025,51.45511794069626,25.489940663257354,51.455118817595284,25.48994962157168,51.45511969449443
1491,25.48990404,51.45512521,25.48985029011381,51.45511994861104,25.489957789886,51.45513047139366,25.48985924842819,51.45512082550888,25.489868206742564,51.455121702406835,25.489877165056928,51.455122579304934,25.489886123371292,51.45512345620316,25.48989508168565,51.455124333101516,25.48991299831434,51.45512608689862,25.489921956628688,51.45512696379737,25.48993091494302,51.45512784069624,25.489939873257352,51.45512871759525,25.489948831571677,51.45512959449439
1492,25.48990325,51.45513512,25.489849497278964,51.45512989427619,25.489957002720857,51.455140345728495,25.489858456065818,51.45513076522984,25.489867414852664,51.45513163618361,25.489876373639508,51.45513250713751,25.489885332426343,51.455133378091546,25.489894291213176,51.455134249045706,25.48991220878682,51.45513599095443,25.48992116757364,51.45513686190898,25.48993012636045,51.45513773286366,25.48993908514726,51.455138603818476,25.489948043934056,51.45513947477342
1493,25.48990247,51.45514503,25.489848717278957,51.45513980427626,25.489956222720856,51.455150255728405,25.489857676065807,51.45514067522989,25.489866634852657,51.455141546183654,25.4898755936395,51.455142417137544,25.48988455242634,51.45514328809156,25.489893511213168,51.455144159045716,25.48991142878682,51.455145900954406,25.489920387573637,51.45514677190894,25.489929346360448,51.455147642863615,25.48993830514726,51.455148513818415,25.489947263934056,51.45514938477335
1494,25.48990168,51.45515494,25.489847924670283,51.45514974731405,25.48995543532954,51.455160132690594,25.48985688389191,51.45515061276139,25.489865843113538,51.455151478208855,25.489874802335166,51.45515234365645,25.489883761556783,51.45515320910417,25.489892720778393,51.45515407455202,25.489910639221602,51.45515580544811,25.4899195984432,51.45515667089635,25.48992855766479,51.45515753634472,25.489937516886382,51.45515840179321,25.489946476107963,51.45515926724184
1495,25.48990091,51.45516485,25.489847144400077,51.455159789493315,25.48995467559975,51.45516991051122,25.489856105333413,51.45516063291078,25.48986506626674,51.45516147632838,25.48987402720006,51.455162319746094,25.489882988133377,51.45516316316394,25.489891949066692,51.45516400658191,25.489909870933303,51.45516569341823,25.489918831866603,51.45516653683658,25.489927792799897,51.45516738025505,25.489936753733186,51.455168223673645,25.48994571466647,51.45516906709237
1496,25.48990016,51.45517476,25.489846389363326,51.455169765604985,25.48995393063651,51.45517975439948,25.489855351136114,51.45517059800384,25.489864312908903,51.45517143040283,25.489873274681685,51.45517226280194,25.489882236454463,51.45517309520117,25.489891198227234,51.45517392760052,25.48990912177276,51.4551755923996,25.489918083545525,51.455176424799326,25.48992704531827,51.45517725719918,25.48993600709103,51.45517808959915,25.489944968863767,51.455178921999256
1497,25.48989941,51.45518467,25.489845641873654,51.45517964254537,25.48995317812617,51.45518969745913,25.489854603228054,51.45518048045417,25.489863564582453,51.45518131836308,25.489872525936846,51.45518215627213,25.489881487291235,51.45518299418129,25.489890448645617,51.45518383209059,25.48990837135437,51.45518550790955,25.48991733270874,51.455186345819214,25.489926294063103,51.455187183729,25.489935255417464,51.45518802163892,25.489944216771818,51.45518885954897
1498,25.48989865,51.45519458,25.489844881873655,51.45518955254542,25.489952418126176,51.45519960745908,25.489853843228055,51.455190390454206,25.489862804582454,51.45519122836312,25.489871765936847,51.45519206627215,25.489880727291236,51.45519290418131,25.48988968864562,51.45519374209059,25.489907611354372,51.455195417909536,25.48991657270874,51.455196255819196,25.48992553406311,51.45519709372898,25.48993449541747,51.455197931638885,25.489943456771822,51.45519876954892
1499,25.4898979,51.45520449,25.489844129363313,51.45519949560518,25.48995167063651,51.45520948439929,25.489853091136105,51.455200328004004,25.489862052908894,51.45520116040295,25.489871014681675,51.455201992802024,25.489879976454457,51.455202825201226,25.489888938227228,51.45520365760055,25.489906861772763,51.45520532239957,25.48991582354552,51.45520615479927,25.489924785318276,51.455206987199084,25.489933747091026,51.45520781959903,25.48994270886377,51.4552086519991
1500,25.48989715,51.4552144,25.489843381873648,51.45520937254555,25.48995091812618,51.45521942745896,25.489852343228048,51.45521021045432,25.48986130458245,51.4552110483632,25.48987026593684,51.45521188627222,25.489879227291237,51.45521272418135,25.48988818864562,51.45521356209061,25.489906111354372,51.45521523790951,25.489915072708744,51.45521607581915,25.48992403406311,51.45521691372892,25.489932995417472,51.4552177516388,25.489941956771826,51.455218589548814
1501,25.48989639,51.45522431,25.489842624400538,51.45521924948745,25.48995015559928,51.45522937051708,25.48985158533379,51.4552200929059,25.489860546267046,51.455220936324466,25.489869507200286,51.455221779743155,25.48987846813353,51.45522262316198,25.489887429066762,51.45522346658093,25.489905350933224,51.4552251534192,25.489914311866446,51.45522599683852,25.48992327279966,51.45522684025798,25.489932233732873,51.45522768367755,25.489941194666077,51.455228527097255
1502,25.48989563,51.45523422,25.48984186187364,51.455229192545694,25.489949398126186,51.455239247458806,25.489850823228043,51.45523003045443,25.489859784582446,51.455230868363294,25.48986874593684,51.455231706272286,25.489877707291235,51.4552325441814,25.489886668645614,51.45523338209063,25.489904591354374,51.45523505790949,25.489913552708746,51.4552358958191,25.489922514063114,51.45523673372884,25.489931475417478,51.455237571638705,25.489940436771832,51.45523840954869
1503,25.48989488,51.45524413,25.48984111187364,51.45523910254575,25.489948648126195,51.455249157458745,25.489850073228048,51.455239940454476,25.489859034582448,51.45524077836333,25.489867995936844,51.4552416162723,25.489876957291237,51.455242454181416,25.48988591864562,51.45524329209065,25.48990384135438,51.45524496790948,25.489912802708755,51.45524580581908,25.48992176406312,51.455246643728806,25.489930725417484,51.455247481638665,25.489939686771837,51.455248319548645
1504,25.48989412,51.45525404,25.48984035168324,51.455249015045474,25.489947888316582,51.45525906495903,25.48984931306938,51.455249852537584,25.489858274455514,51.45525069002982,25.48986723584164,51.45525152752217,25.489876197227765,51.455252365014665,25.48988515861388,51.455253202507265,25.489903081386103,51.45525487749286,25.48991204277221,51.455255714985846,25.489921004158305,51.45525655247895,25.489929965544405,51.45525738997219,25.489938926930492,51.45525822746554
1505,25.48989337,51.45526396,25.489839599174164,51.455258968105355,25.48994714082567,51.45526895189912,25.489848560978484,51.45525980008748,25.489857522782795,51.45526063206974,25.489866484587104,51.455261464052114,25.48987544639141,51.455262296034626,25.489884408195703,51.45526312801725,25.48990233180429,51.45526479198288,25.489911293608575,51.45526562396588,25.489920255412855,51.455266455949,25.489929217217135,51.45526728793225,25.4899381790214,51.45526811991562
1506,25.48989262,51.45527387,25.489838851873632,51.45526884254593,25.489946388126196,51.45527889745857,25.48984781322804,51.45526968045463,25.489856774582442,51.455270518363456,25.48986573593684,51.4552713562724,25.48987469729123,51.455272194181475,25.489883658645613,51.45527303209067,25.489901581354378,51.455274707909446,25.489910542708753,51.45527554581903,25.489919504063117,51.45527638372872,25.489928465417485,51.455277221638546,25.48993742677184,51.4552780595485
1507,25.48989186,51.45528378,25.48983809187363,51.45527875254599,25.489945628126197,51.455288807458516,25.489847053228036,51.45527959045468,25.48985601458244,51.455280428363494,25.489864975936836,51.455281266272436,25.48987393729123,51.4552821041815,25.489882898645618,51.45528294209069,25.48990082135438,51.45528461790944,25.489909782708754,51.45528545581901,25.48991874406312,51.4552862937287,25.489927705417486,51.45528713163851,25.489936666771843,51.45528796954845
1508,25.48989111,51.45529369,25.489837339363294,51.455288695605745,25.489944880636536,51.45529868439871,25.489846301136087,51.45528952800448,25.489855262908883,51.45529036040333,25.489864224681664,51.45529119280231,25.48987318645445,51.455292025201416,25.489882148227224,51.45529285760065,25.489900071772762,51.45529452239948,25.48990903354553,51.45529535479908,25.489917995318287,51.4552961871988,25.48992695709104,51.455297019598646,25.48993591886379,51.45529785199862
1509,25.48989036,51.4553036,25.489836591873622,51.45529857254613,25.489944128126204,51.45530862745837,25.48984555322803,51.4552994104548,25.489854514582436,51.455300248363585,25.489863475936833,51.4553010862725,25.489872437291226,51.45530192418155,25.489881398645615,51.45530276209071,25.48989932135438,51.45530443790942,25.489908282708754,51.45530527581896,25.489917244063122,51.455306113728625,25.48992620541749,51.45530695163842,25.489935166771847,51.455307789548336
1510,25.4898896,51.45531351,25.489835831873624,51.455308482546194,25.48994336812621,51.45531853745832,25.48984479322803,51.455309320454845,25.489853754582434,51.45531015836363,25.489862715936834,51.45531099627254,25.48987167729123,51.45531183418157,25.489880638645616,51.45531267209073,25.48989856135438,51.455314347909415,25.489907522708755,51.45531518581895,25.489916484063123,51.4553160237286,25.48992544541749,51.45531686163838,25.48993440677185,51.45531769954829
1511,25.48988885,51.45532342,25.489835081873622,51.45531839254624,25.48994261812621,51.45532844745826,25.489844043228032,51.45531923045488,25.489853004582436,51.455320068363655,25.489861965936836,51.455320906272554,25.48987092729123,51.455321744181575,25.489879888645618,51.45532258209072,25.48989781135438,51.455324257909396,25.489906772708757,51.455325095818914,25.489915734063125,51.45532593372857,25.489924695417493,51.45532677163834,25.48993365677185,51.455327609548235
1512,25.48988809,51.45533333,25.48983432187362,51.455328302546306,25.489941858126212,51.455338357458196,25.48984328322803,51.45532914045494,25.489852244582433,51.45532997836371,25.48986120593683,51.45533081627259,25.489870167291226,51.455331654181606,25.489879128645615,51.45533249209074,25.48989705135438,51.45533416790939,25.48990601270876,51.4553350058189,25.489914974063126,51.45533584372854,25.489923935417494,51.4553366816383,25.48993289677185,51.45533751954818
1513,25.48988734,51.45534324,25.489833569363288,51.45533824560607,25.48994111063655,51.45534823439839,25.48984253113608,51.45533907800475,25.489851492908876,51.45533991040355,25.489860454681665,51.45534074280248,25.48986941645445,51.45534157520152,25.489878378227225,51.455342407600696,25.48989630177277,51.45534407239942,25.489905263545538,51.45534490479897,25.489914225318294,51.45534573719864,25.48992318709105,51.45534656959844,25.489932148863804,51.45534740199836
1514,25.48988659,51.45535315,25.48983281917414,51.45534815810591,25.48994036082569,51.45535814189855,25.489841780978463,51.455348990087955,25.489850742782778,51.45534982207012,25.489859704587086,51.455350654052395,25.4898686663914,51.45535148603481,25.489877628195703,51.45535231801735,25.489895551804292,51.45535398198278,25.489904513608582,51.455354813965684,25.489913475412866,51.455355645948714,25.489922437217146,51.45535647793187,25.489931399021415,51.455357309915144
1515,25.48988584,51.45536307,25.489832069174142,51.45535807810598,25.489939610825694,51.45536806189848,25.489841030978457,51.45535891008801,25.489849992782776,51.45535974207016,25.48985895458709,51.45536057405243,25.489867916391404,51.455361406034825,25.4898768781957,51.45536223801735,25.489894801804294,51.455363901982764,25.489903763608584,51.455364733965666,25.489912725412868,51.45536556594868,25.489921687217148,51.455366397931826,25.489930649021424,51.45536722991509
1516,25.48988509,51.45537298,25.48983131936328,51.45536798560624,25.489938860636556,51.45537797439823,25.489840281136075,51.45536881800489,25.48984924290887,51.45536965040366,25.489858204681656,51.455370482802564,25.48986716645445,51.45537131520158,25.489876128227223,51.455372147600734,25.489894051772772,51.4553738123994,25.489903013545536,51.455374644798916,25.489911975318297,51.45537547719856,25.48992093709106,51.45537630959833,25.489929898863803,51.45537714199822
1517,25.48988434,51.45538289,25.48983056686904,51.455377928673684,25.48993811313079,51.455387851330755,25.48983952905754,51.4553787555611,25.489848491246047,51.455379582448636,25.48985745343454,51.455380409336286,25.48986641562303,51.45538123622407,25.489875377811515,51.45538206311197,25.489893302188477,51.45538371688815,25.489902264376948,51.455384543776425,25.489911226565415,51.45538537066482,25.489920188753878,51.455386197553345,25.489929150942338,51.45538702444199
1518,25.4898836,51.4553928,25.489829814472397,51.45538800642925,25.489937385527444,51.455397593575036,25.48983877872701,51.455388805357416,25.489847742981617,51.45538960428569,25.489856707236218,51.45539040321409,25.48986567149082,51.45539120214261,25.489874635745412,51.455392001071246,25.48989256425458,51.45539359892887,25.489901528509165,51.455394397857866,25.48991049276374,51.45539519678698,25.489919457018313,51.45539599571621,25.489928421272875,51.455396794645566
1519,25.4898829,51.45540272,25.48982910266384,51.455398091915995,25.48993669733602,51.45540734808816,25.48983806888654,51.45539886326304,25.489847035109243,51.4553996346102,25.489856001331937,51.45540040595748,25.48986496755463,51.45540117730487,25.489873933777314,51.45540194865238,25.48989186622268,51.455403491347745,25.489900832445358,51.455404262695595,25.489909798668023,51.455405034043565,25.489918764890692,51.45540580539165,25.489927731113358,51.45540657673985
1520,25.48988221,51.45541263,25.489828412663844,51.45540800191602,25.489936007336016,51.45541725808812,25.489837378886545,51.45540877326306,25.489846345109243,51.45540954461021,25.48985531133194,51.45541031595749,25.48986427755463,51.455411087304874,25.489873243777318,51.455411858652376,25.489891176222677,51.45541340134773,25.48990014244536,51.455414172695576,25.489909108668027,51.45541494404354,25.489918074890696,51.45541571539162,25.489927041113358,51.45541648673981
