Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,Mz_L1   
         0.16, -0.000428871484473, 0.197347909212, 0.142912894487, -191.824493408, -206.723297119, 4791.62890625, -4.60571622849, 4.96276903152
        0.161, -0.000434603367466, 0.197503075004, 0.142666727304, -193.620437622, -206.826705933, 4794.34667969, -4.56090688705, 4.98324584961
        0.162, -0.000438790040789, 0.197655141354, 0.142427250743, -195.357269287, -206.910751343, 4796.99609375, -4.56475925446, 5.00643491745
        0.163, -0.000442901742645, 0.197800084949, 0.142194360495, -196.719650269, -206.968200684, 4799.61181641, -4.61122608185, 5.01505422592
        0.164, -0.000447370344773, 0.197944909334, 0.141967967153, -197.971603394, -207.020492554, 4801.73388672, -4.69306850433,  5.0256061554
        0.165, -0.000451249507023, 0.198087751865, 0.141747996211, -199.379669189, -206.981262207, 4804.06054688, -4.77856636047, 5.05370759964
        0.166, -0.000462807656731, 0.198279827833, 0.141535311937, -237.492477417, -207.239624023, 4888.03564453, -4.7688369751, 5.13154029846
        0.167, -0.000756768742576, 0.200907036662, 0.141403242946, -377.610473633, -209.035400391, 5400.47119141, -5.27985668182, 4.87746334076
        0.168, -0.00248815887608, 0.208767414093, 0.141654103994, -383.239227295, -210.606536865, 6214.88427734, -6.66972494125, 4.38844919205
        0.169, -0.00700900098309, 0.222614943981, 0.142633706331, -241.737503052, -209.930145264, 7049.10253906, -8.18274211884, 4.52811193466
         0.17, -0.0144522376359, 0.241473227739, 0.144641950727, -202.860946655, -208.62878418, 7807.97949219, -9.72479248047, 4.79428672791
        0.171, -0.0237716175616, 0.26564091444, 0.147972673178, -429.692077637, -208.362731934, 8500.37890625, -12.1050281525, 4.29927444458
        0.172, -0.0224279239774, 0.322176605463, 0.116140030324, 700.576171875, -201.465545654, 8941.54882812, -12.4327974319, 16.8161754608
        0.173, -0.03288121894, 0.353444516659, 0.122936159372, 236.351211548, -198.508956909, 9113.59277344, -15.9308795929, 16.4354896545
        0.174, -0.0417489185929, 0.382221013308, 0.131424322724, -236.194290161, -193.859909058, 9056.47949219, -18.8617572784, 15.7043685913
        0.175, -0.0482591204345,  0.4073959589, 0.141438052058, -647.455993652, -188.023254395, 8817.34570312, -20.4195423126, 14.2596845627
        0.176, -0.0519514605403, 0.391724139452, 0.15277273953, -940.027954102, -177.426116943, 8519.94140625, -25.1645908356, 11.6997680664
        0.177, -0.052501745522, 0.404423713684, 0.165228560567, -1140.83312988, -166.534332275, 8275.07226562, -21.1871299744, 4.15728902817
        0.178, -0.0497990399599, 0.415555506945, 0.178662329912, -1257.87634277, -163.169326782, 8299.17480469, -20.7413425446, -3.46887111664
        0.179, -0.0437956899405, 0.426308572292, 0.19309169054, -1413.67480469, -167.860824585, 8572.06738281, -23.9330501556, -10.1639661789
         0.18, -0.0345390364528, 0.43857601285, 0.208651468158, -1610.94213867, -179.409683228, 9135.36230469, -28.5559368134, -14.5938100815
        0.181, -0.0225318484008, 0.453806430101, 0.225630298257, -1821.05493164, -195.951797485, 9856.43164062, -33.5869140625, -16.0049781799
        0.182, -0.0086796246469, 0.47260800004, 0.244380012155, -1965.69775391, -215.962341309, 10613.5800781, -37.549823761, -13.9185791016
        0.183, 0.00593693740666, 0.49397289753, 0.265259474516, -2025.10583496, -238.21585083, 11269.4140625, -40.7246856689, -8.94733333588
        0.184, 0.0205971561372, 0.515977501869, 0.288535803556, -2076.14477539,  -262.7449646, 11678.7021484, -43.1834068298, -1.52625894547
        0.185, 0.0350397489965, 0.536667227745, 0.314320862293, -2122.1171875, -287.199157715, 11810.8027344, -44.8102874756, 8.02128887177
